State,Industry,Series ID,Month,Turnover
Tasmania,Supermarket and grocery stores,A3349370X,2015 Apr,177.4
Tasmania,Supermarket and grocery stores,A3349370X,2015 May,175.4
Tasmania,Supermarket and grocery stores,A3349370X,2015 Jun,165.8
Tasmania,Supermarket and grocery stores,A3349370X,2015 Jul,172.3
Tasmania,Supermarket and grocery stores,A3349370X,2015 Aug,172.9
Tasmania,Supermarket and grocery stores,A3349370X,2015 Sep,169.3
Tasmania,Supermarket and grocery stores,A3349370X,2015 Oct,179.2
Tasmania,Supermarket and grocery stores,A3349370X,2015 Nov,176.9
Tasmania,Supermarket and grocery stores,A3349370X,2015 Dec,199.7
Tasmania,Supermarket and grocery stores,A3349370X,2016 Jan,188.1
Tasmania,Supermarket and grocery stores,A3349370X,2016 Feb,177.2
Tasmania,Supermarket and grocery stores,A3349370X,2016 Mar,189
Tasmania,Supermarket and grocery stores,A3349370X,2016 Apr,175.9
Tasmania,Supermarket and grocery stores,A3349370X,2016 May,177.2
Tasmania,Supermarket and grocery stores,A3349370X,2016 Jun,168.6
Tasmania,Supermarket and grocery stores,A3349370X,2016 Jul,178.1
Tasmania,Supermarket and grocery stores,A3349370X,2016 Aug,175.8
Tasmania,Supermarket and grocery stores,A3349370X,2016 Sep,176.1
Tasmania,Supermarket and grocery stores,A3349370X,2016 Oct,185.6
Tasmania,Supermarket and grocery stores,A3349370X,2016 Nov,186.2
Tasmania,Supermarket and grocery stores,A3349370X,2016 Dec,214.2
Tasmania,Supermarket and grocery stores,A3349370X,2017 Jan,194.3
Tasmania,Supermarket and grocery stores,A3349370X,2017 Feb,178
Tasmania,Supermarket and grocery stores,A3349370X,2017 Mar,194.2
Tasmania,Supermarket and grocery stores,A3349370X,2017 Apr,184.5
Tasmania,Supermarket and grocery stores,A3349370X,2017 May,182.4
Tasmania,Supermarket and grocery stores,A3349370X,2017 Jun,176.6
Tasmania,Supermarket and grocery stores,A3349370X,2017 Jul,183.5
Tasmania,Supermarket and grocery stores,A3349370X,2017 Aug,185.5
Tasmania,Supermarket and grocery stores,A3349370X,2017 Sep,184.9
Tasmania,Supermarket and grocery stores,A3349370X,2017 Oct,199
Tasmania,Supermarket and grocery stores,A3349370X,2017 Nov,203.9
Tasmania,Supermarket and grocery stores,A3349370X,2017 Dec,226.8
Tasmania,Supermarket and grocery stores,A3349370X,2018 Jan,210
Tasmania,Supermarket and grocery stores,A3349370X,2018 Feb,191.5
Tasmania,Supermarket and grocery stores,A3349370X,2018 Mar,214
Tasmania,Supermarket and grocery stores,A3349370X,2018 Apr,198.9
Tasmania,Supermarket and grocery stores,A3349370X,2018 May,205.1
Tasmania,Supermarket and grocery stores,A3349370X,2018 Jun,194.3
Tasmania,Supermarket and grocery stores,A3349370X,2018 Jul,205.7
Tasmania,Supermarket and grocery stores,A3349370X,2018 Aug,208.9
Tasmania,Supermarket and grocery stores,A3349370X,2018 Sep,206.3
Tasmania,Supermarket and grocery stores,A3349370X,2018 Oct,211.3
Tasmania,Supermarket and grocery stores,A3349370X,2018 Nov,214
Tasmania,Supermarket and grocery stores,A3349370X,2018 Dec,241.2
Tasmania,Takeaway food services,A3349835L,1982 Apr,3.5
Tasmania,Takeaway food services,A3349835L,1982 May,3.5
Tasmania,Takeaway food services,A3349835L,1982 Jun,3.1
Tasmania,Takeaway food services,A3349835L,1982 Jul,3.6
Tasmania,Takeaway food services,A3349835L,1982 Aug,3.6
Tasmania,Takeaway food services,A3349835L,1982 Sep,3.8
Tasmania,Takeaway food services,A3349835L,1982 Oct,3.9
Tasmania,Takeaway food services,A3349835L,1982 Nov,3.9
Tasmania,Takeaway food services,A3349835L,1982 Dec,4.3
Tasmania,Takeaway food services,A3349835L,1983 Jan,3.6
Tasmania,Takeaway food services,A3349835L,1983 Feb,3.3
Tasmania,Takeaway food services,A3349835L,1983 Mar,3.4
Tasmania,Takeaway food services,A3349835L,1983 Apr,3.1
Tasmania,Takeaway food services,A3349835L,1983 May,3.6
Tasmania,Takeaway food services,A3349835L,1983 Jun,3.5
Tasmania,Takeaway food services,A3349835L,1983 Jul,4.4
Tasmania,Takeaway food services,A3349835L,1983 Aug,4.7
Tasmania,Takeaway food services,A3349835L,1983 Sep,5
Tasmania,Takeaway food services,A3349835L,1983 Oct,5.1
Tasmania,Takeaway food services,A3349835L,1983 Nov,5.2
Tasmania,Takeaway food services,A3349835L,1983 Dec,5.4
Tasmania,Takeaway food services,A3349835L,1984 Jan,5.1
Tasmania,Takeaway food services,A3349835L,1984 Feb,4.9
Tasmania,Takeaway food services,A3349835L,1984 Mar,4.6
Tasmania,Takeaway food services,A3349835L,1984 Apr,4.4
Tasmania,Takeaway food services,A3349835L,1984 May,4.9
Tasmania,Takeaway food services,A3349835L,1984 Jun,4.5
Tasmania,Takeaway food services,A3349835L,1984 Jul,4.5
Tasmania,Takeaway food services,A3349835L,1984 Aug,4.7
Tasmania,Takeaway food services,A3349835L,1984 Sep,4.8
Tasmania,Takeaway food services,A3349835L,1984 Oct,5.3
Tasmania,Takeaway food services,A3349835L,1984 Nov,5.4
Tasmania,Takeaway food services,A3349835L,1984 Dec,5.5
Tasmania,Takeaway food services,A3349835L,1985 Jan,6.3
Tasmania,Takeaway food services,A3349835L,1985 Feb,5.2
Tasmania,Takeaway food services,A3349835L,1985 Mar,5.6
Tasmania,Takeaway food services,A3349835L,1985 Apr,6.2
Tasmania,Takeaway food services,A3349835L,1985 May,6.4
Tasmania,Takeaway food services,A3349835L,1985 Jun,6
Tasmania,Takeaway food services,A3349835L,1985 Jul,7
Tasmania,Takeaway food services,A3349835L,1985 Aug,7.2
Tasmania,Takeaway food services,A3349835L,1985 Sep,7
Tasmania,Takeaway food services,A3349835L,1985 Oct,7
Tasmania,Takeaway food services,A3349835L,1985 Nov,7
Tasmania,Takeaway food services,A3349835L,1985 Dec,7.2
Tasmania,Takeaway food services,A3349835L,1986 Jan,7.4
Tasmania,Takeaway food services,A3349835L,1986 Feb,6.9
Tasmania,Takeaway food services,A3349835L,1986 Mar,7.4
Tasmania,Takeaway food services,A3349835L,1986 Apr,6.9
Tasmania,Takeaway food services,A3349835L,1986 May,6.9
Tasmania,Takeaway food services,A3349835L,1986 Jun,6.6
Tasmania,Takeaway food services,A3349835L,1986 Jul,7
Tasmania,Takeaway food services,A3349835L,1986 Aug,7
Tasmania,Takeaway food services,A3349835L,1986 Sep,6.8
Tasmania,Takeaway food services,A3349835L,1986 Oct,7.6
Tasmania,Takeaway food services,A3349835L,1986 Nov,7.5
Tasmania,Takeaway food services,A3349835L,1986 Dec,7.9
Tasmania,Takeaway food services,A3349835L,1987 Jan,7.5
Tasmania,Takeaway food services,A3349835L,1987 Feb,6.9
Tasmania,Takeaway food services,A3349835L,1987 Mar,6.7
Tasmania,Takeaway food services,A3349835L,1987 Apr,7.6
Tasmania,Takeaway food services,A3349835L,1987 May,7.7
Tasmania,Takeaway food services,A3349835L,1987 Jun,7.5
Tasmania,Takeaway food services,A3349835L,1987 Jul,6.9
Tasmania,Takeaway food services,A3349835L,1987 Aug,6.7
Tasmania,Takeaway food services,A3349835L,1987 Sep,6.9
Tasmania,Takeaway food services,A3349835L,1987 Oct,7
Tasmania,Takeaway food services,A3349835L,1987 Nov,7.1
Tasmania,Takeaway food services,A3349835L,1987 Dec,7.9
Tasmania,Takeaway food services,A3349835L,1988 Jan,7.9
Tasmania,Takeaway food services,A3349835L,1988 Feb,6.9
Tasmania,Takeaway food services,A3349835L,1988 Mar,7.3
Tasmania,Takeaway food services,A3349835L,1988 Apr,6.9
Tasmania,Takeaway food services,A3349835L,1988 May,6.9
Tasmania,Takeaway food services,A3349835L,1988 Jun,6.7
Tasmania,Takeaway food services,A3349835L,1988 Jul,7.5
Tasmania,Takeaway food services,A3349835L,1988 Aug,7.4
Tasmania,Takeaway food services,A3349835L,1988 Sep,7.2
Tasmania,Takeaway food services,A3349835L,1988 Oct,7.4
Tasmania,Takeaway food services,A3349835L,1988 Nov,7.5
Tasmania,Takeaway food services,A3349835L,1988 Dec,9.7
Tasmania,Takeaway food services,A3349835L,1989 Jan,8.5
Tasmania,Takeaway food services,A3349835L,1989 Feb,7.8
Tasmania,Takeaway food services,A3349835L,1989 Mar,8
Tasmania,Takeaway food services,A3349835L,1989 Apr,7.1
Tasmania,Takeaway food services,A3349835L,1989 May,7.2
Tasmania,Takeaway food services,A3349835L,1989 Jun,7.4
Tasmania,Takeaway food services,A3349835L,1989 Jul,7.8
Tasmania,Takeaway food services,A3349835L,1989 Aug,7.8
Tasmania,Takeaway food services,A3349835L,1989 Sep,7.4
Tasmania,Takeaway food services,A3349835L,1989 Oct,8
Tasmania,Takeaway food services,A3349835L,1989 Nov,8.1
Tasmania,Takeaway food services,A3349835L,1989 Dec,10.9
Tasmania,Takeaway food services,A3349835L,1990 Jan,8.3
Tasmania,Takeaway food services,A3349835L,1990 Feb,8.4
Tasmania,Takeaway food services,A3349835L,1990 Mar,8
Tasmania,Takeaway food services,A3349835L,1990 Apr,7.9
Tasmania,Takeaway food services,A3349835L,1990 May,8.5
Tasmania,Takeaway food services,A3349835L,1990 Jun,9.1
Tasmania,Takeaway food services,A3349835L,1990 Jul,9
Tasmania,Takeaway food services,A3349835L,1990 Aug,9.2
Tasmania,Takeaway food services,A3349835L,1990 Sep,9.9
Tasmania,Takeaway food services,A3349835L,1990 Oct,10.7
Tasmania,Takeaway food services,A3349835L,1990 Nov,10.5
Tasmania,Takeaway food services,A3349835L,1990 Dec,11.6
Tasmania,Takeaway food services,A3349835L,1991 Jan,11.3
Tasmania,Takeaway food services,A3349835L,1991 Feb,10.4
Tasmania,Takeaway food services,A3349835L,1991 Mar,11.9
Tasmania,Takeaway food services,A3349835L,1991 Apr,10.8
Tasmania,Takeaway food services,A3349835L,1991 May,11
Tasmania,Takeaway food services,A3349835L,1991 Jun,11.8
Tasmania,Takeaway food services,A3349835L,1991 Jul,11.6
Tasmania,Takeaway food services,A3349835L,1991 Aug,11.5
Tasmania,Takeaway food services,A3349835L,1991 Sep,11.2
Tasmania,Takeaway food services,A3349835L,1991 Oct,11.6
Tasmania,Takeaway food services,A3349835L,1991 Nov,11.8
Tasmania,Takeaway food services,A3349835L,1991 Dec,13.2
Tasmania,Takeaway food services,A3349835L,1992 Jan,12.5
Tasmania,Takeaway food services,A3349835L,1992 Feb,10.5
Tasmania,Takeaway food services,A3349835L,1992 Mar,10.2
Tasmania,Takeaway food services,A3349835L,1992 Apr,10.6
Tasmania,Takeaway food services,A3349835L,1992 May,11.2
Tasmania,Takeaway food services,A3349835L,1992 Jun,10.6
Tasmania,Takeaway food services,A3349835L,1992 Jul,11.2
Tasmania,Takeaway food services,A3349835L,1992 Aug,11.3
Tasmania,Takeaway food services,A3349835L,1992 Sep,9.9
Tasmania,Takeaway food services,A3349835L,1992 Oct,10.6
Tasmania,Takeaway food services,A3349835L,1992 Nov,10.6
Tasmania,Takeaway food services,A3349835L,1992 Dec,11.7
Tasmania,Takeaway food services,A3349835L,1993 Jan,11.6
Tasmania,Takeaway food services,A3349835L,1993 Feb,10.5
Tasmania,Takeaway food services,A3349835L,1993 Mar,11.6
Tasmania,Takeaway food services,A3349835L,1993 Apr,11.6
Tasmania,Takeaway food services,A3349835L,1993 May,11.6
Tasmania,Takeaway food services,A3349835L,1993 Jun,9.9
Tasmania,Takeaway food services,A3349835L,1993 Jul,11
Tasmania,Takeaway food services,A3349835L,1993 Aug,11
Tasmania,Takeaway food services,A3349835L,1993 Sep,11.1
Tasmania,Takeaway food services,A3349835L,1993 Oct,11.2
Tasmania,Takeaway food services,A3349835L,1993 Nov,11.4
Tasmania,Takeaway food services,A3349835L,1993 Dec,12.4
Tasmania,Takeaway food services,A3349835L,1994 Jan,12.2
Tasmania,Takeaway food services,A3349835L,1994 Feb,11.7
Tasmania,Takeaway food services,A3349835L,1994 Mar,12.3
Tasmania,Takeaway food services,A3349835L,1994 Apr,10.8
Tasmania,Takeaway food services,A3349835L,1994 May,11.2
Tasmania,Takeaway food services,A3349835L,1994 Jun,10.7
Tasmania,Takeaway food services,A3349835L,1994 Jul,10.4
Tasmania,Takeaway food services,A3349835L,1994 Aug,10.3
Tasmania,Takeaway food services,A3349835L,1994 Sep,9.4
Tasmania,Takeaway food services,A3349835L,1994 Oct,11.1
Tasmania,Takeaway food services,A3349835L,1994 Nov,11.1
Tasmania,Takeaway food services,A3349835L,1994 Dec,11.8
Tasmania,Takeaway food services,A3349835L,1995 Jan,10.5
Tasmania,Takeaway food services,A3349835L,1995 Feb,9.9
Tasmania,Takeaway food services,A3349835L,1995 Mar,10.8
Tasmania,Takeaway food services,A3349835L,1995 Apr,11.2
Tasmania,Takeaway food services,A3349835L,1995 May,11.1
Tasmania,Takeaway food services,A3349835L,1995 Jun,11.3
Tasmania,Takeaway food services,A3349835L,1995 Jul,12.8
Tasmania,Takeaway food services,A3349835L,1995 Aug,12.3
Tasmania,Takeaway food services,A3349835L,1995 Sep,12
Tasmania,Takeaway food services,A3349835L,1995 Oct,12.4
Tasmania,Takeaway food services,A3349835L,1995 Nov,12.4
Tasmania,Takeaway food services,A3349835L,1995 Dec,13.2
Tasmania,Takeaway food services,A3349835L,1996 Jan,14.4
Tasmania,Takeaway food services,A3349835L,1996 Feb,13.2
Tasmania,Takeaway food services,A3349835L,1996 Mar,14
Tasmania,Takeaway food services,A3349835L,1996 Apr,13.9
Tasmania,Takeaway food services,A3349835L,1996 May,14.9
Tasmania,Takeaway food services,A3349835L,1996 Jun,13.8
Tasmania,Takeaway food services,A3349835L,1996 Jul,14.9
Tasmania,Takeaway food services,A3349835L,1996 Aug,15.4
Tasmania,Takeaway food services,A3349835L,1996 Sep,13
Tasmania,Takeaway food services,A3349835L,1996 Oct,12.9
Tasmania,Takeaway food services,A3349835L,1996 Nov,12.8
Tasmania,Takeaway food services,A3349835L,1996 Dec,13.2
Tasmania,Takeaway food services,A3349835L,1997 Jan,12.3
Tasmania,Takeaway food services,A3349835L,1997 Feb,11.6
Tasmania,Takeaway food services,A3349835L,1997 Mar,12.6
Tasmania,Takeaway food services,A3349835L,1997 Apr,12.3
Tasmania,Takeaway food services,A3349835L,1997 May,12.5
Tasmania,Takeaway food services,A3349835L,1997 Jun,11.8
Tasmania,Takeaway food services,A3349835L,1997 Jul,12.2
Tasmania,Takeaway food services,A3349835L,1997 Aug,12.2
Tasmania,Takeaway food services,A3349835L,1997 Sep,11.6
Tasmania,Takeaway food services,A3349835L,1997 Oct,12.6
Tasmania,Takeaway food services,A3349835L,1997 Nov,12.5
Tasmania,Takeaway food services,A3349835L,1997 Dec,13.3
Tasmania,Takeaway food services,A3349835L,1998 Jan,12.4
Tasmania,Takeaway food services,A3349835L,1998 Feb,11.1
Tasmania,Takeaway food services,A3349835L,1998 Mar,11.7
Tasmania,Takeaway food services,A3349835L,1998 Apr,11
Tasmania,Takeaway food services,A3349835L,1998 May,11.1
Tasmania,Takeaway food services,A3349835L,1998 Jun,11
Tasmania,Takeaway food services,A3349835L,1998 Jul,10.4
Tasmania,Takeaway food services,A3349835L,1998 Aug,10.1
Tasmania,Takeaway food services,A3349835L,1998 Sep,10.3
Tasmania,Takeaway food services,A3349835L,1998 Oct,11.9
Tasmania,Takeaway food services,A3349835L,1998 Nov,11.7
Tasmania,Takeaway food services,A3349835L,1998 Dec,12.5
Tasmania,Takeaway food services,A3349835L,1999 Jan,12.6
Tasmania,Takeaway food services,A3349835L,1999 Feb,11.8
Tasmania,Takeaway food services,A3349835L,1999 Mar,12.8
Tasmania,Takeaway food services,A3349835L,1999 Apr,12.4
Tasmania,Takeaway food services,A3349835L,1999 May,12.4
Tasmania,Takeaway food services,A3349835L,1999 Jun,11.8
Tasmania,Takeaway food services,A3349835L,1999 Jul,12.1
Tasmania,Takeaway food services,A3349835L,1999 Aug,12
Tasmania,Takeaway food services,A3349835L,1999 Sep,12.5
Tasmania,Takeaway food services,A3349835L,1999 Oct,13.1
Tasmania,Takeaway food services,A3349835L,1999 Nov,13.4
Tasmania,Takeaway food services,A3349835L,1999 Dec,14.7
Tasmania,Takeaway food services,A3349835L,2000 Jan,14.1
Tasmania,Takeaway food services,A3349835L,2000 Feb,12.3
Tasmania,Takeaway food services,A3349835L,2000 Mar,12.6
Tasmania,Takeaway food services,A3349835L,2000 Apr,11.7
Tasmania,Takeaway food services,A3349835L,2000 May,11.3
Tasmania,Takeaway food services,A3349835L,2000 Jun,11.3
Tasmania,Takeaway food services,A3349835L,2000 Jul,11.2
Tasmania,Takeaway food services,A3349835L,2000 Aug,11.4
Tasmania,Takeaway food services,A3349835L,2000 Sep,12.3
Tasmania,Takeaway food services,A3349835L,2000 Oct,13
Tasmania,Takeaway food services,A3349835L,2000 Nov,12.9
Tasmania,Takeaway food services,A3349835L,2000 Dec,14
Tasmania,Takeaway food services,A3349835L,2001 Jan,13
Tasmania,Takeaway food services,A3349835L,2001 Feb,12.3
Tasmania,Takeaway food services,A3349835L,2001 Mar,13.6
Tasmania,Takeaway food services,A3349835L,2001 Apr,14.3
Tasmania,Takeaway food services,A3349835L,2001 May,14.4
Tasmania,Takeaway food services,A3349835L,2001 Jun,15.3
Tasmania,Takeaway food services,A3349835L,2001 Jul,13.4
Tasmania,Takeaway food services,A3349835L,2001 Aug,13.2
Tasmania,Takeaway food services,A3349835L,2001 Sep,13.3
Tasmania,Takeaway food services,A3349835L,2001 Oct,12.3
Tasmania,Takeaway food services,A3349835L,2001 Nov,12.4
Tasmania,Takeaway food services,A3349835L,2001 Dec,13.2
Tasmania,Takeaway food services,A3349835L,2002 Jan,13.2
Tasmania,Takeaway food services,A3349835L,2002 Feb,12
Tasmania,Takeaway food services,A3349835L,2002 Mar,12.9
Tasmania,Takeaway food services,A3349835L,2002 Apr,12.3
Tasmania,Takeaway food services,A3349835L,2002 May,12.3
Tasmania,Takeaway food services,A3349835L,2002 Jun,11.9
Tasmania,Takeaway food services,A3349835L,2002 Jul,10.8
Tasmania,Takeaway food services,A3349835L,2002 Aug,10.7
Tasmania,Takeaway food services,A3349835L,2002 Sep,10.3
Tasmania,Takeaway food services,A3349835L,2002 Oct,11.6
Tasmania,Takeaway food services,A3349835L,2002 Nov,11.6
Tasmania,Takeaway food services,A3349835L,2002 Dec,12.2
Tasmania,Takeaway food services,A3349835L,2003 Jan,10.7
Tasmania,Takeaway food services,A3349835L,2003 Feb,9.5
Tasmania,Takeaway food services,A3349835L,2003 Mar,10.4
Tasmania,Takeaway food services,A3349835L,2003 Apr,12.1
Tasmania,Takeaway food services,A3349835L,2003 May,12.4
Tasmania,Takeaway food services,A3349835L,2003 Jun,12.1
Tasmania,Takeaway food services,A3349835L,2003 Jul,11.3
Tasmania,Takeaway food services,A3349835L,2003 Aug,11.3
Tasmania,Takeaway food services,A3349835L,2003 Sep,10.3
Tasmania,Takeaway food services,A3349835L,2003 Oct,12.8
Tasmania,Takeaway food services,A3349835L,2003 Nov,12.5
Tasmania,Takeaway food services,A3349835L,2003 Dec,13.1
Tasmania,Takeaway food services,A3349835L,2004 Jan,13.7
Tasmania,Takeaway food services,A3349835L,2004 Feb,13
Tasmania,Takeaway food services,A3349835L,2004 Mar,13.3
Tasmania,Takeaway food services,A3349835L,2004 Apr,14.3
Tasmania,Takeaway food services,A3349835L,2004 May,13.7
Tasmania,Takeaway food services,A3349835L,2004 Jun,14.2
Tasmania,Takeaway food services,A3349835L,2004 Jul,13.8
Tasmania,Takeaway food services,A3349835L,2004 Aug,13.4
Tasmania,Takeaway food services,A3349835L,2004 Sep,13.5
Tasmania,Takeaway food services,A3349835L,2004 Oct,14.6
Tasmania,Takeaway food services,A3349835L,2004 Nov,14.9
Tasmania,Takeaway food services,A3349835L,2004 Dec,16.2
Tasmania,Takeaway food services,A3349835L,2005 Jan,15.8
Tasmania,Takeaway food services,A3349835L,2005 Feb,14.5
Tasmania,Takeaway food services,A3349835L,2005 Mar,15.2
Tasmania,Takeaway food services,A3349835L,2005 Apr,15.4
Tasmania,Takeaway food services,A3349835L,2005 May,14.3
Tasmania,Takeaway food services,A3349835L,2005 Jun,14.3
Tasmania,Takeaway food services,A3349835L,2005 Jul,15.6
Tasmania,Takeaway food services,A3349835L,2005 Aug,14.8
Tasmania,Takeaway food services,A3349835L,2005 Sep,15.3
Tasmania,Takeaway food services,A3349835L,2005 Oct,15
Tasmania,Takeaway food services,A3349835L,2005 Nov,15.1
Tasmania,Takeaway food services,A3349835L,2005 Dec,16
Tasmania,Takeaway food services,A3349835L,2006 Jan,16.9
Tasmania,Takeaway food services,A3349835L,2006 Feb,14.5
Tasmania,Takeaway food services,A3349835L,2006 Mar,15.6
Tasmania,Takeaway food services,A3349835L,2006 Apr,14.8
Tasmania,Takeaway food services,A3349835L,2006 May,14.9
Tasmania,Takeaway food services,A3349835L,2006 Jun,15.3
Tasmania,Takeaway food services,A3349835L,2006 Jul,15.3
Tasmania,Takeaway food services,A3349835L,2006 Aug,15.3
Tasmania,Takeaway food services,A3349835L,2006 Sep,15.6
Tasmania,Takeaway food services,A3349835L,2006 Oct,17.2
Tasmania,Takeaway food services,A3349835L,2006 Nov,17.3
Tasmania,Takeaway food services,A3349835L,2006 Dec,17.5
Tasmania,Takeaway food services,A3349835L,2007 Jan,18.1
Tasmania,Takeaway food services,A3349835L,2007 Feb,17.5
Tasmania,Takeaway food services,A3349835L,2007 Mar,18.9
Tasmania,Takeaway food services,A3349835L,2007 Apr,17.1
Tasmania,Takeaway food services,A3349835L,2007 May,17.1
Tasmania,Takeaway food services,A3349835L,2007 Jun,17.1
Tasmania,Takeaway food services,A3349835L,2007 Jul,19.7
Tasmania,Takeaway food services,A3349835L,2007 Aug,21.1
Tasmania,Takeaway food services,A3349835L,2007 Sep,20.1
Tasmania,Takeaway food services,A3349835L,2007 Oct,22.3
Tasmania,Takeaway food services,A3349835L,2007 Nov,22
Tasmania,Takeaway food services,A3349835L,2007 Dec,21.4
Tasmania,Takeaway food services,A3349835L,2008 Jan,18
Tasmania,Takeaway food services,A3349835L,2008 Feb,18.2
Tasmania,Takeaway food services,A3349835L,2008 Mar,18.6
Tasmania,Takeaway food services,A3349835L,2008 Apr,22
Tasmania,Takeaway food services,A3349835L,2008 May,21.9
Tasmania,Takeaway food services,A3349835L,2008 Jun,20.8
Tasmania,Takeaway food services,A3349835L,2008 Jul,21.2
Tasmania,Takeaway food services,A3349835L,2008 Aug,21.7
Tasmania,Takeaway food services,A3349835L,2008 Sep,21.8
Tasmania,Takeaway food services,A3349835L,2008 Oct,24.4
Tasmania,Takeaway food services,A3349835L,2008 Nov,23.4
Tasmania,Takeaway food services,A3349835L,2008 Dec,24.3
Tasmania,Takeaway food services,A3349835L,2009 Jan,21.6
Tasmania,Takeaway food services,A3349835L,2009 Feb,20.9
Tasmania,Takeaway food services,A3349835L,2009 Mar,23.3
Tasmania,Takeaway food services,A3349835L,2009 Apr,21.3
Tasmania,Takeaway food services,A3349835L,2009 May,23.7
Tasmania,Takeaway food services,A3349835L,2009 Jun,20.4
Tasmania,Takeaway food services,A3349835L,2009 Jul,24.5
Tasmania,Takeaway food services,A3349835L,2009 Aug,25.3
Tasmania,Takeaway food services,A3349835L,2009 Sep,23.1
Tasmania,Takeaway food services,A3349835L,2009 Oct,24.2
Tasmania,Takeaway food services,A3349835L,2009 Nov,22.8
Tasmania,Takeaway food services,A3349835L,2009 Dec,23.1
Tasmania,Takeaway food services,A3349835L,2010 Jan,22.5
Tasmania,Takeaway food services,A3349835L,2010 Feb,20.8
Tasmania,Takeaway food services,A3349835L,2010 Mar,21.9
Tasmania,Takeaway food services,A3349835L,2010 Apr,25.8
Tasmania,Takeaway food services,A3349835L,2010 May,26.2
Tasmania,Takeaway food services,A3349835L,2010 Jun,25.9
Tasmania,Takeaway food services,A3349835L,2010 Jul,24.7
Tasmania,Takeaway food services,A3349835L,2010 Aug,25
Tasmania,Takeaway food services,A3349835L,2010 Sep,24.1
Tasmania,Takeaway food services,A3349835L,2010 Oct,26.3
Tasmania,Takeaway food services,A3349835L,2010 Nov,25.3
Tasmania,Takeaway food services,A3349835L,2010 Dec,27.5
Tasmania,Takeaway food services,A3349835L,2011 Jan,24.4
Tasmania,Takeaway food services,A3349835L,2011 Feb,23
Tasmania,Takeaway food services,A3349835L,2011 Mar,25.2
Tasmania,Takeaway food services,A3349835L,2011 Apr,24.3
Tasmania,Takeaway food services,A3349835L,2011 May,23.5
Tasmania,Takeaway food services,A3349835L,2011 Jun,23.7
Tasmania,Takeaway food services,A3349835L,2011 Jul,26.7
Tasmania,Takeaway food services,A3349835L,2011 Aug,27.3
Tasmania,Takeaway food services,A3349835L,2011 Sep,26.9
Tasmania,Takeaway food services,A3349835L,2011 Oct,25.5
Tasmania,Takeaway food services,A3349835L,2011 Nov,24.2
Tasmania,Takeaway food services,A3349835L,2011 Dec,27
Tasmania,Takeaway food services,A3349835L,2012 Jan,22
Tasmania,Takeaway food services,A3349835L,2012 Feb,21
Tasmania,Takeaway food services,A3349835L,2012 Mar,22.4
Tasmania,Takeaway food services,A3349835L,2012 Apr,18.4
Tasmania,Takeaway food services,A3349835L,2012 May,18.2
Tasmania,Takeaway food services,A3349835L,2012 Jun,17.9
Tasmania,Takeaway food services,A3349835L,2012 Jul,22.9
Tasmania,Takeaway food services,A3349835L,2012 Aug,23.7
Tasmania,Takeaway food services,A3349835L,2012 Sep,22.3
Tasmania,Takeaway food services,A3349835L,2012 Oct,23.2
Tasmania,Takeaway food services,A3349835L,2012 Nov,23
Tasmania,Takeaway food services,A3349835L,2012 Dec,24.5
Tasmania,Takeaway food services,A3349835L,2013 Jan,25.7
Tasmania,Takeaway food services,A3349835L,2013 Feb,21.8
Tasmania,Takeaway food services,A3349835L,2013 Mar,24.5
Tasmania,Takeaway food services,A3349835L,2013 Apr,20.1
Tasmania,Takeaway food services,A3349835L,2013 May,21.5
Tasmania,Takeaway food services,A3349835L,2013 Jun,20.9
Tasmania,Takeaway food services,A3349835L,2013 Jul,23.9
Tasmania,Takeaway food services,A3349835L,2013 Aug,24.4
Tasmania,Takeaway food services,A3349835L,2013 Sep,23.2
Tasmania,Takeaway food services,A3349835L,2013 Oct,24.7
Tasmania,Takeaway food services,A3349835L,2013 Nov,25.4
Tasmania,Takeaway food services,A3349835L,2013 Dec,27.2
Tasmania,Takeaway food services,A3349835L,2014 Jan,24.9
Tasmania,Takeaway food services,A3349835L,2014 Feb,22.1
Tasmania,Takeaway food services,A3349835L,2014 Mar,25
Tasmania,Takeaway food services,A3349835L,2014 Apr,22.9
Tasmania,Takeaway food services,A3349835L,2014 May,25.5
Tasmania,Takeaway food services,A3349835L,2014 Jun,23.7
Tasmania,Takeaway food services,A3349835L,2014 Jul,25.2
Tasmania,Takeaway food services,A3349835L,2014 Aug,24.8
Tasmania,Takeaway food services,A3349835L,2014 Sep,25.2
Tasmania,Takeaway food services,A3349835L,2014 Oct,24.3
Tasmania,Takeaway food services,A3349835L,2014 Nov,24.2
Tasmania,Takeaway food services,A3349835L,2014 Dec,25.2
Tasmania,Takeaway food services,A3349835L,2015 Jan,23.8
Tasmania,Takeaway food services,A3349835L,2015 Feb,22
Tasmania,Takeaway food services,A3349835L,2015 Mar,25.1
Tasmania,Takeaway food services,A3349835L,2015 Apr,22.9
Tasmania,Takeaway food services,A3349835L,2015 May,24.2
Tasmania,Takeaway food services,A3349835L,2015 Jun,23.2
Tasmania,Takeaway food services,A3349835L,2015 Jul,24.7
Tasmania,Takeaway food services,A3349835L,2015 Aug,23.3
Tasmania,Takeaway food services,A3349835L,2015 Sep,23.2
Tasmania,Takeaway food services,A3349835L,2015 Oct,23.9
Tasmania,Takeaway food services,A3349835L,2015 Nov,23.1
Tasmania,Takeaway food services,A3349835L,2015 Dec,26.9
