ds,unique_id,Title,y
1964-05-31,CEU9092000001,Government: State Government,1861.0
1964-06-30,CEU9092000001,Government: State Government,1852.0
1964-07-31,CEU9092000001,Government: State Government,1809.0
1964-08-31,CEU9092000001,Government: State Government,1806.0
1964-09-30,CEU9092000001,Government: State Government,1847.0
1964-10-31,CEU9092000001,Government: State Government,1909.0
1964-11-30,CEU9092000001,Government: State Government,1927.0
1964-12-31,CEU9092000001,Government: State Government,1923.0
1965-01-31,CEU9092000001,Government: State Government,1921.0
1965-02-28,CEU9092000001,Government: State Government,1946.0
1965-03-31,CEU9092000001,Government: State Government,1970.0
1965-04-30,CEU9092000001,Government: State Government,1979.0
1965-05-31,CEU9092000001,Government: State Government,1989.0
1965-06-30,CEU9092000001,Government: State Government,1994.0
1965-07-31,CEU9092000001,Government: State Government,1952.0
1965-08-31,CEU9092000001,Government: State Government,1952.0
1965-09-30,CEU9092000001,Government: State Government,2010.0
1965-10-31,CEU9092000001,Government: State Government,2066.0
1965-11-30,CEU9092000001,Government: State Government,2086.0
1965-12-31,CEU9092000001,Government: State Government,2086.0
1966-01-31,CEU9092000001,Government: State Government,2078.0
1966-02-28,CEU9092000001,Government: State Government,2100.0
1966-03-31,CEU9092000001,Government: State Government,2117.0
1966-04-30,CEU9092000001,Government: State Government,2119.0
1966-05-31,CEU9092000001,Government: State Government,2126.0
1966-06-30,CEU9092000001,Government: State Government,2144.0
1966-07-31,CEU9092000001,Government: State Government,2099.0
1966-08-31,CEU9092000001,Government: State Government,2078.0
1966-09-30,CEU9092000001,Government: State Government,2138.0
1966-10-31,CEU9092000001,Government: State Government,2210.0
1966-11-30,CEU9092000001,Government: State Government,2239.0
1966-12-31,CEU9092000001,Government: State Government,2242.0
1967-01-31,CEU9092000001,Government: State Government,2250.0
1967-02-28,CEU9092000001,Government: State Government,2274.0
1967-03-31,CEU9092000001,Government: State Government,2294.0
1967-04-30,CEU9092000001,Government: State Government,2302.0
1967-05-31,CEU9092000001,Government: State Government,2304.0
1967-06-30,CEU9092000001,Government: State Government,2311.0
1967-07-31,CEU9092000001,Government: State Government,2237.0
1967-08-31,CEU9092000001,Government: State Government,2223.0
1967-09-30,CEU9092000001,Government: State Government,2269.0
1967-10-31,CEU9092000001,Government: State Government,2368.0
1967-11-30,CEU9092000001,Government: State Government,2397.0
1967-12-31,CEU9092000001,Government: State Government,2393.0
1968-01-31,CEU9092000001,Government: State Government,2395.0
1968-02-29,CEU9092000001,Government: State Government,2426.0
1968-03-31,CEU9092000001,Government: State Government,2436.0
1968-04-30,CEU9092000001,Government: State Government,2436.0
1968-05-31,CEU9092000001,Government: State Government,2440.0
1968-06-30,CEU9092000001,Government: State Government,2439.0
1968-07-31,CEU9092000001,Government: State Government,2361.0
1968-08-31,CEU9092000001,Government: State Government,2351.0
1968-09-30,CEU9092000001,Government: State Government,2416.0
1968-10-31,CEU9092000001,Government: State Government,2520.0
1968-11-30,CEU9092000001,Government: State Government,2549.0
1968-12-31,CEU9092000001,Government: State Government,2531.0
1969-01-31,CEU9092000001,Government: State Government,2494.0
1969-02-28,CEU9092000001,Government: State Government,2527.0
1969-03-31,CEU9092000001,Government: State Government,2542.0
1969-04-30,CEU9092000001,Government: State Government,2540.0
1969-05-31,CEU9092000001,Government: State Government,2551.0
1969-06-30,CEU9092000001,Government: State Government,2543.0
1969-07-31,CEU9092000001,Government: State Government,2439.0
1969-08-31,CEU9092000001,Government: State Government,2417.0
1969-09-30,CEU9092000001,Government: State Government,2483.0
1969-10-31,CEU9092000001,Government: State Government,2607.0
1969-11-30,CEU9092000001,Government: State Government,2628.0
1969-12-31,CEU9092000001,Government: State Government,2627.0
1970-01-31,CEU9092000001,Government: State Government,2616.0
1970-02-28,CEU9092000001,Government: State Government,2655.0
1970-03-31,CEU9092000001,Government: State Government,2675.0
1970-04-30,CEU9092000001,Government: State Government,2678.0
1970-05-31,CEU9092000001,Government: State Government,2682.0
1970-06-30,CEU9092000001,Government: State Government,2656.0
1970-07-31,CEU9092000001,Government: State Government,2568.0
1970-08-31,CEU9092000001,Government: State Government,2551.0
1970-09-30,CEU9092000001,Government: State Government,2610.0
1970-10-31,CEU9092000001,Government: State Government,2748.0
1970-11-30,CEU9092000001,Government: State Government,2766.0
1970-12-31,CEU9092000001,Government: State Government,2768.0
1971-01-31,CEU9092000001,Government: State Government,2735.0
1971-02-28,CEU9092000001,Government: State Government,2760.0
1971-03-31,CEU9092000001,Government: State Government,2784.0
1971-04-30,CEU9092000001,Government: State Government,2785.0
1971-05-31,CEU9092000001,Government: State Government,2776.0
1971-06-30,CEU9092000001,Government: State Government,2733.0
1971-07-31,CEU9092000001,Government: State Government,2625.0
1971-08-31,CEU9092000001,Government: State Government,2615.0
1971-09-30,CEU9092000001,Government: State Government,2672.0
1971-10-31,CEU9092000001,Government: State Government,2810.0
1971-11-30,CEU9092000001,Government: State Government,2838.0
1971-12-31,CEU9092000001,Government: State Government,2835.0
1972-01-31,CEU9092000001,Government: State Government,2815.0
1972-02-29,CEU9092000001,Government: State Government,2869.0
1972-03-31,CEU9092000001,Government: State Government,2900.0
1972-04-30,CEU9092000001,Government: State Government,2897.0
1972-05-31,CEU9092000001,Government: State Government,2913.0
1972-06-30,CEU9092000001,Government: State Government,2813.0
1972-07-31,CEU9092000001,Government: State Government,2724.0
1972-08-31,CEU9092000001,Government: State Government,2720.0
1972-09-30,CEU9092000001,Government: State Government,2810.0
1972-10-31,CEU9092000001,Government: State Government,2935.0
1972-11-30,CEU9092000001,Government: State Government,2962.0
1972-12-31,CEU9092000001,Government: State Government,2954.0
1973-01-31,CEU9092000001,Government: State Government,2905.0
1973-02-28,CEU9092000001,Government: State Government,2971.0
1973-03-31,CEU9092000001,Government: State Government,2978.0
1973-04-30,CEU9092000001,Government: State Government,2962.0
1973-05-31,CEU9092000001,Government: State Government,2961.0
1973-06-30,CEU9092000001,Government: State Government,2889.0
1973-07-31,CEU9092000001,Government: State Government,2775.0
1973-08-31,CEU9092000001,Government: State Government,2759.0
1973-09-30,CEU9092000001,Government: State Government,2855.0
1973-10-31,CEU9092000001,Government: State Government,2990.0
1973-11-30,CEU9092000001,Government: State Government,3020.0
1973-12-31,CEU9092000001,Government: State Government,3005.0
1974-01-31,CEU9092000001,Government: State Government,2978.0
1974-02-28,CEU9092000001,Government: State Government,3069.0
1974-03-31,CEU9092000001,Government: State Government,3086.0
1974-04-30,CEU9092000001,Government: State Government,3087.0
1974-05-31,CEU9092000001,Government: State Government,3071.0
1974-06-30,CEU9092000001,Government: State Government,2969.0
1974-07-31,CEU9092000001,Government: State Government,2871.0
1974-08-31,CEU9092000001,Government: State Government,2882.0
1974-09-30,CEU9092000001,Government: State Government,2986.0
1974-10-31,CEU9092000001,Government: State Government,3127.0
1974-11-30,CEU9092000001,Government: State Government,3175.0
1974-12-31,CEU9092000001,Government: State Government,3163.0
1975-01-31,CEU9092000001,Government: State Government,3145.0
1975-02-28,CEU9092000001,Government: State Government,3251.0
1975-03-31,CEU9092000001,Government: State Government,3259.0
1975-04-30,CEU9092000001,Government: State Government,3258.0
1975-05-31,CEU9092000001,Government: State Government,3221.0
1975-06-30,CEU9092000001,Government: State Government,3121.0
1975-07-31,CEU9092000001,Government: State Government,3000.0
1975-08-31,CEU9092000001,Government: State Government,3008.0
1975-09-30,CEU9092000001,Government: State Government,3113.0
1975-10-31,CEU9092000001,Government: State Government,3246.0
1975-11-30,CEU9092000001,Government: State Government,3269.0
1975-12-31,CEU9092000001,Government: State Government,3260.0
1976-01-31,CEU9092000001,Government: State Government,3211.0
1976-02-29,CEU9092000001,Government: State Government,3286.0
1976-03-31,CEU9092000001,Government: State Government,3312.0
1976-04-30,CEU9092000001,Government: State Government,3312.0
1976-05-31,CEU9092000001,Government: State Government,3279.0
1976-06-30,CEU9092000001,Government: State Government,3195.0
1976-07-31,CEU9092000001,Government: State Government,3122.0
1976-08-31,CEU9092000001,Government: State Government,3115.0
1976-09-30,CEU9092000001,Government: State Government,3220.0
1976-10-31,CEU9092000001,Government: State Government,3389.0
1976-11-30,CEU9092000001,Government: State Government,3421.0
1976-12-31,CEU9092000001,Government: State Government,3413.0
1977-01-31,CEU9092000001,Government: State Government,3337.0
1977-02-28,CEU9092000001,Government: State Government,3420.0
1977-03-31,CEU9092000001,Government: State Government,3427.0
1977-04-30,CEU9092000001,Government: State Government,3434.0
1977-05-31,CEU9092000001,Government: State Government,3415.0
1977-06-30,CEU9092000001,Government: State Government,3332.0
1977-07-31,CEU9092000001,Government: State Government,3211.0
1977-08-31,CEU9092000001,Government: State Government,3197.0
1977-09-30,CEU9092000001,Government: State Government,3331.0
1977-10-31,CEU9092000001,Government: State Government,3461.0
1977-11-30,CEU9092000001,Government: State Government,3490.0
1977-12-31,CEU9092000001,Government: State Government,3469.0
1978-01-31,CEU9092000001,Government: State Government,3416.0
1978-02-28,CEU9092000001,Government: State Government,3516.0
1978-03-31,CEU9092000001,Government: State Government,3548.0
1978-04-30,CEU9092000001,Government: State Government,3555.0
1978-05-31,CEU9092000001,Government: State Government,3531.0
1978-06-30,CEU9092000001,Government: State Government,3405.0
1978-07-31,CEU9092000001,Government: State Government,3301.0
1978-08-31,CEU9092000001,Government: State Government,3292.0
1978-09-30,CEU9092000001,Government: State Government,3419.0
1978-10-31,CEU9092000001,Government: State Government,3553.0
1978-11-30,CEU9092000001,Government: State Government,3582.0
1978-12-31,CEU9092000001,Government: State Government,3564.0
1979-01-31,CEU9092000001,Government: State Government,3474.0
1979-02-28,CEU9092000001,Government: State Government,3583.0
1979-03-31,CEU9092000001,Government: State Government,3607.0
1979-04-30,CEU9092000001,Government: State Government,3599.0
1979-05-31,CEU9092000001,Government: State Government,3564.0
1979-06-30,CEU9092000001,Government: State Government,3442.0
1979-07-31,CEU9092000001,Government: State Government,3368.0
1979-08-31,CEU9092000001,Government: State Government,3375.0
1979-09-30,CEU9092000001,Government: State Government,3512.0
1979-10-31,CEU9092000001,Government: State Government,3639.0
1979-11-30,CEU9092000001,Government: State Government,3681.0
1979-12-31,CEU9092000001,Government: State Government,3646.0
1980-01-31,CEU9092000001,Government: State Government,3554.0
1980-02-29,CEU9092000001,Government: State Government,3655.0
1980-03-31,CEU9092000001,Government: State Government,3688.0
1980-04-30,CEU9092000001,Government: State Government,3690.0
1980-05-31,CEU9092000001,Government: State Government,3658.0
1980-06-30,CEU9092000001,Government: State Government,3509.0
1980-07-31,CEU9092000001,Government: State Government,3439.0
1980-08-31,CEU9092000001,Government: State Government,3438.0
1980-09-30,CEU9092000001,Government: State Government,3556.0
1980-10-31,CEU9092000001,Government: State Government,3700.0
1980-11-30,CEU9092000001,Government: State Government,3727.0
1980-12-31,CEU9092000001,Government: State Government,3706.0
1981-01-31,CEU9092000001,Government: State Government,3610.0
1981-02-28,CEU9092000001,Government: State Government,3720.0
1981-03-31,CEU9092000001,Government: State Government,3731.0
1981-04-30,CEU9092000001,Government: State Government,3721.0
1981-05-31,CEU9092000001,Government: State Government,3684.0
1981-06-30,CEU9092000001,Government: State Government,3535.0
1981-07-31,CEU9092000001,Government: State Government,3454.0
1981-08-31,CEU9092000001,Government: State Government,3444.0
1981-09-30,CEU9092000001,Government: State Government,3574.0
1981-10-31,CEU9092000001,Government: State Government,3731.0
1981-11-30,CEU9092000001,Government: State Government,3749.0
1981-12-31,CEU9092000001,Government: State Government,3730.0
1982-01-31,CEU9092000001,Government: State Government,3619.0
1982-02-28,CEU9092000001,Government: State Government,3727.0
1982-03-31,CEU9092000001,Government: State Government,3744.0
1982-04-30,CEU9092000001,Government: State Government,3735.0
1982-05-31,CEU9092000001,Government: State Government,3696.0
1982-06-30,CEU9092000001,Government: State Government,3557.0
1982-07-31,CEU9092000001,Government: State Government,3437.0
1982-08-31,CEU9092000001,Government: State Government,3427.0
1982-09-30,CEU9092000001,Government: State Government,3558.0
1982-10-31,CEU9092000001,Government: State Government,3718.0
1982-11-30,CEU9092000001,Government: State Government,3740.0
1982-12-31,CEU9092000001,Government: State Government,3719.0
1983-01-31,CEU9092000001,Government: State Government,3626.0
1983-02-28,CEU9092000001,Government: State Government,3735.0
1983-03-31,CEU9092000001,Government: State Government,3746.0
1983-04-30,CEU9092000001,Government: State Government,3746.0
1983-05-31,CEU9092000001,Government: State Government,3703.0
1983-06-30,CEU9092000001,Government: State Government,3563.0
1983-07-31,CEU9092000001,Government: State Government,3478.0
1983-08-31,CEU9092000001,Government: State Government,3474.0
1983-09-30,CEU9092000001,Government: State Government,3604.0
1983-10-31,CEU9092000001,Government: State Government,3752.0
1983-11-30,CEU9092000001,Government: State Government,3773.0
1983-12-31,CEU9092000001,Government: State Government,3749.0
1984-01-31,CEU9092000001,Government: State Government,3648.0
1984-02-29,CEU9092000001,Government: State Government,3777.0
1984-03-31,CEU9092000001,Government: State Government,3793.0
1984-04-30,CEU9092000001,Government: State Government,3799.0
1984-05-31,CEU9092000001,Government: State Government,3772.0
1984-06-30,CEU9092000001,Government: State Government,3634.0
1984-07-31,CEU9092000001,Government: State Government,3547.0
1984-08-31,CEU9092000001,Government: State Government,3557.0
1984-09-30,CEU9092000001,Government: State Government,3702.0
1984-10-31,CEU9092000001,Government: State Government,3852.0
1984-11-30,CEU9092000001,Government: State Government,3883.0
1984-12-31,CEU9092000001,Government: State Government,3849.0
1985-01-31,CEU9092000001,Government: State Government,3755.0
1985-02-28,CEU9092000001,Government: State Government,3886.0
1985-03-31,CEU9092000001,Government: State Government,3914.0
1985-04-30,CEU9092000001,Government: State Government,3912.0
1985-05-31,CEU9092000001,Government: State Government,3874.0
1985-06-30,CEU9092000001,Government: State Government,3718.0
1985-07-31,CEU9092000001,Government: State Government,3635.0
1985-08-31,CEU9092000001,Government: State Government,3629.0
1985-09-30,CEU9092000001,Government: State Government,3790.0
1985-10-31,CEU9092000001,Government: State Government,3955.0
1985-11-30,CEU9092000001,Government: State Government,3978.0
1985-12-31,CEU9092000001,Government: State Government,3935.0
1986-01-31,CEU9092000001,Government: State Government,3836.0
1986-02-28,CEU9092000001,Government: State Government,3965.0
1986-03-31,CEU9092000001,Government: State Government,3976.0
1986-04-30,CEU9092000001,Government: State Government,3981.0
1986-05-31,CEU9092000001,Government: State Government,3940.0
1986-06-30,CEU9092000001,Government: State Government,3776.0
1986-07-31,CEU9092000001,Government: State Government,3678.0
1986-08-31,CEU9092000001,Government: State Government,3669.0
1986-09-30,CEU9092000001,Government: State Government,3828.0
1986-10-31,CEU9092000001,Government: State Government,4009.0
1986-11-30,CEU9092000001,Government: State Government,4040.0
1986-12-31,CEU9092000001,Government: State Government,4015.0
1987-01-31,CEU9092000001,Government: State Government,3909.0
1987-02-28,CEU9092000001,Government: State Government,4033.0
1987-03-31,CEU9092000001,Government: State Government,4050.0
1987-04-30,CEU9092000001,Government: State Government,4062.0
1987-05-31,CEU9092000001,Government: State Government,4012.0
1987-06-30,CEU9092000001,Government: State Government,3835.0
1987-07-31,CEU9092000001,Government: State Government,3755.0
1987-08-31,CEU9092000001,Government: State Government,3754.0
1987-09-30,CEU9092000001,Government: State Government,3899.0
1987-10-31,CEU9092000001,Government: State Government,4087.0
1987-11-30,CEU9092000001,Government: State Government,4112.0
1987-12-31,CEU9092000001,Government: State Government,4093.0
1988-01-31,CEU9092000001,Government: State Government,3984.0
1988-02-29,CEU9092000001,Government: State Government,4119.0
1988-03-31,CEU9092000001,Government: State Government,4150.0
1988-04-30,CEU9092000001,Government: State Government,4165.0
1988-05-31,CEU9092000001,Government: State Government,4125.0
1988-06-30,CEU9092000001,Government: State Government,3955.0
1988-07-31,CEU9092000001,Government: State Government,3868.0
1988-08-31,CEU9092000001,Government: State Government,3873.0
1988-09-30,CEU9092000001,Government: State Government,4038.0
1988-10-31,CEU9092000001,Government: State Government,4204.0
1988-11-30,CEU9092000001,Government: State Government,4233.0
1988-12-31,CEU9092000001,Government: State Government,4201.0
1989-01-31,CEU9092000001,Government: State Government,4084.0
1989-02-28,CEU9092000001,Government: State Government,4229.0
1989-03-31,CEU9092000001,Government: State Government,4257.0
1989-04-30,CEU9092000001,Government: State Government,4268.0
1989-05-31,CEU9092000001,Government: State Government,4227.0
1989-06-30,CEU9092000001,Government: State Government,4060.0
1989-07-31,CEU9092000001,Government: State Government,3965.0
1989-08-31,CEU9092000001,Government: State Government,3972.0
1989-09-30,CEU9092000001,Government: State Government,4159.0
1989-10-31,CEU9092000001,Government: State Government,4314.0
1989-11-30,CEU9092000001,Government: State Government,4346.0
1989-12-31,CEU9092000001,Government: State Government,4302.0
1990-01-31,CEU9092000001,Government: State Government,4200.0
1990-02-28,CEU9092000001,Government: State Government,4354.0
1990-03-31,CEU9092000001,Government: State Government,4386.0
1990-04-30,CEU9092000001,Government: State Government,4389.0
1990-05-31,CEU9092000001,Government: State Government,4347.0
1990-06-30,CEU9092000001,Government: State Government,4189.0
1990-07-31,CEU9092000001,Government: State Government,4086.0
1990-08-31,CEU9092000001,Government: State Government,4088.0
1990-09-30,CEU9092000001,Government: State Government,4264.0
1990-10-31,CEU9092000001,Government: State Government,4446.0
1990-11-30,CEU9092000001,Government: State Government,4473.0
1990-12-31,CEU9092000001,Government: State Government,4432.0
1991-01-31,CEU9092000001,Government: State Government,4308.0
1991-02-28,CEU9092000001,Government: State Government,4452.0
1991-03-31,CEU9092000001,Government: State Government,4476.0
1991-04-30,CEU9092000001,Government: State Government,4471.0
1991-05-31,CEU9092000001,Government: State Government,4415.0
1991-06-30,CEU9092000001,Government: State Government,4244.0
1991-07-31,CEU9092000001,Government: State Government,4115.0
1991-08-31,CEU9092000001,Government: State Government,4113.0
1991-09-30,CEU9092000001,Government: State Government,4278.0
1991-10-31,CEU9092000001,Government: State Government,4454.0
1991-11-30,CEU9092000001,Government: State Government,4489.0
1991-12-31,CEU9092000001,Government: State Government,4444.0
1992-01-31,CEU9092000001,Government: State Government,4326.0
1992-02-29,CEU9092000001,Government: State Government,4471.0
1992-03-31,CEU9092000001,Government: State Government,4494.0
1992-04-30,CEU9092000001,Government: State Government,4502.0
1992-05-31,CEU9092000001,Government: State Government,4458.0
1992-06-30,CEU9092000001,Government: State Government,4270.0
1992-07-31,CEU9092000001,Government: State Government,4190.0
1992-08-31,CEU9092000001,Government: State Government,4179.0
1992-09-30,CEU9092000001,Government: State Government,4376.0
1992-10-31,CEU9092000001,Government: State Government,4543.0
1992-11-30,CEU9092000001,Government: State Government,4564.0
1992-12-31,CEU9092000001,Government: State Government,4527.0
1993-01-31,CEU9092000001,Government: State Government,4406.0
1993-02-28,CEU9092000001,Government: State Government,4553.0
1993-03-31,CEU9092000001,Government: State Government,4581.0
1993-04-30,CEU9092000001,Government: State Government,4593.0
1993-05-31,CEU9092000001,Government: State Government,4542.0
1993-06-30,CEU9092000001,Government: State Government,4342.0
1993-07-31,CEU9092000001,Government: State Government,4260.0
1993-08-31,CEU9092000001,Government: State Government,4246.0
1993-09-30,CEU9092000001,Government: State Government,4460.0
1993-10-31,CEU9092000001,Government: State Government,4623.0
1993-11-30,CEU9092000001,Government: State Government,4643.0
1993-12-31,CEU9092000001,Government: State Government,4606.0
1994-01-31,CEU9092000001,Government: State Government,4454.0
1994-02-28,CEU9092000001,Government: State Government,4617.0
1994-03-31,CEU9092000001,Government: State Government,4655.0
1994-04-30,CEU9092000001,Government: State Government,4669.0
1994-05-31,CEU9092000001,Government: State Government,4616.0
1994-06-30,CEU9092000001,Government: State Government,4418.0
1994-07-31,CEU9092000001,Government: State Government,4352.0
1994-08-31,CEU9092000001,Government: State Government,4357.0
1994-09-30,CEU9092000001,Government: State Government,4560.0
1994-10-31,CEU9092000001,Government: State Government,4731.0
1994-11-30,CEU9092000001,Government: State Government,4760.0
1994-12-31,CEU9092000001,Government: State Government,4717.0
1995-01-31,CEU9092000001,Government: State Government,4575.0
1995-02-28,CEU9092000001,Government: State Government,4744.0
1995-03-31,CEU9092000001,Government: State Government,4777.0
1995-04-30,CEU9092000001,Government: State Government,4773.0
1995-05-31,CEU9092000001,Government: State Government,4701.0
1995-06-30,CEU9092000001,Government: State Government,4493.0
1995-07-31,CEU9092000001,Government: State Government,4391.0
1995-08-31,CEU9092000001,Government: State Government,4371.0
1995-09-30,CEU9092000001,Government: State Government,4579.0
1995-10-31,CEU9092000001,Government: State Government,4743.0
1995-11-30,CEU9092000001,Government: State Government,4763.0
1995-12-31,CEU9092000001,Government: State Government,4704.0
1996-01-31,CEU9092000001,Government: State Government,4539.0
1996-02-29,CEU9092000001,Government: State Government,4719.0
1996-03-31,CEU9092000001,Government: State Government,4750.0
1996-04-30,CEU9092000001,Government: State Government,4745.0
1996-05-31,CEU9092000001,Government: State Government,4679.0
1996-06-30,CEU9092000001,Government: State Government,4475.0
1996-07-31,CEU9092000001,Government: State Government,4371.0
1996-08-31,CEU9092000001,Government: State Government,4362.0
1996-09-30,CEU9092000001,Government: State Government,4548.0
1996-10-31,CEU9092000001,Government: State Government,4700.0
1996-11-30,CEU9092000001,Government: State Government,4722.0
1996-12-31,CEU9092000001,Government: State Government,4660.0
1997-01-31,CEU9092000001,Government: State Government,4513.0
1997-02-28,CEU9092000001,Government: State Government,4673.0
1997-03-31,CEU9092000001,Government: State Government,4692.0
1997-04-30,CEU9092000001,Government: State Government,4699.0
1997-05-31,CEU9092000001,Government: State Government,4635.0
1997-06-30,CEU9092000001,Government: State Government,4438.0
1997-07-31,CEU9092000001,Government: State Government,4369.0
1997-08-31,CEU9092000001,Government: State Government,4345.0
1997-09-30,CEU9092000001,Government: State Government,4536.0
1997-10-31,CEU9092000001,Government: State Government,4699.0
1997-11-30,CEU9092000001,Government: State Government,4723.0
1997-12-31,CEU9092000001,Government: State Government,4661.0
1998-01-31,CEU9092000001,Government: State Government,4514.0
1998-02-28,CEU9092000001,Government: State Government,4670.0
1998-03-31,CEU9092000001,Government: State Government,4702.0
1998-04-30,CEU9092000001,Government: State Government,4709.0
1998-05-31,CEU9092000001,Government: State Government,4659.0
1998-06-30,CEU9092000001,Government: State Government,4459.0
1998-07-31,CEU9092000001,Government: State Government,4392.0
1998-08-31,CEU9092000001,Government: State Government,4380.0
1998-09-30,CEU9092000001,Government: State Government,4604.0
1998-10-31,CEU9092000001,Government: State Government,4750.0
1998-11-30,CEU9092000001,Government: State Government,4773.0
1998-12-31,CEU9092000001,Government: State Government,4736.0
1999-01-31,CEU9092000001,Government: State Government,4582.0
1999-02-28,CEU9092000001,Government: State Government,4768.0
1999-03-31,CEU9092000001,Government: State Government,4804.0
1999-04-30,CEU9092000001,Government: State Government,4815.0
1999-05-31,CEU9092000001,Government: State Government,4748.0
1999-06-30,CEU9092000001,Government: State Government,4539.0
1999-07-31,CEU9092000001,Government: State Government,4468.0
1999-08-31,CEU9092000001,Government: State Government,4461.0
1999-09-30,CEU9092000001,Government: State Government,4709.0
1999-10-31,CEU9092000001,Government: State Government,4869.0
1999-11-30,CEU9092000001,Government: State Government,4895.0
1999-12-31,CEU9092000001,Government: State Government,4847.0
2000-01-31,CEU9092000001,Government: State Government,4677.0
2000-02-29,CEU9092000001,Government: State Government,4861.0
2000-03-31,CEU9092000001,Government: State Government,4902.0
2000-04-30,CEU9092000001,Government: State Government,4918.0
2000-05-31,CEU9092000001,Government: State Government,4835.0
2000-06-30,CEU9092000001,Government: State Government,4604.0
2000-07-31,CEU9092000001,Government: State Government,4532.0
2000-08-31,CEU9092000001,Government: State Government,4540.0
2000-09-30,CEU9092000001,Government: State Government,4793.0
2000-10-31,CEU9092000001,Government: State Government,4926.0
2000-11-30,CEU9092000001,Government: State Government,4945.0
2000-12-31,CEU9092000001,Government: State Government,4904.0
2001-01-31,CEU9092000001,Government: State Government,4717.0
2001-02-28,CEU9092000001,Government: State Government,4934.0
2001-03-31,CEU9092000001,Government: State Government,4984.0
2001-04-30,CEU9092000001,Government: State Government,4994.0
2001-05-31,CEU9092000001,Government: State Government,4930.0
2001-06-30,CEU9092000001,Government: State Government,4725.0
2001-07-31,CEU9092000001,Government: State Government,4667.0
2001-08-31,CEU9092000001,Government: State Government,4688.0
2001-09-30,CEU9092000001,Government: State Government,4932.0
2001-10-31,CEU9092000001,Government: State Government,5086.0
2001-11-30,CEU9092000001,Government: State Government,5114.0
2001-12-31,CEU9092000001,Government: State Government,5086.0
2002-01-31,CEU9092000001,Government: State Government,4915.0
2002-02-28,CEU9092000001,Government: State Government,5099.0
2002-03-31,CEU9092000001,Government: State Government,5147.0
2002-04-30,CEU9092000001,Government: State Government,5155.0
2002-05-31,CEU9092000001,Government: State Government,5095.0
2002-06-30,CEU9092000001,Government: State Government,4889.0
2002-07-31,CEU9092000001,Government: State Government,4805.0
2002-08-31,CEU9092000001,Government: State Government,4818.0
2002-09-30,CEU9092000001,Government: State Government,5001.0
2002-10-31,CEU9092000001,Government: State Government,5140.0
2002-11-30,CEU9092000001,Government: State Government,5163.0
2002-12-31,CEU9092000001,Government: State Government,5123.0
2003-01-31,CEU9092000001,Government: State Government,4950.0
2003-02-28,CEU9092000001,Government: State Government,5133.0
2003-03-31,CEU9092000001,Government: State Government,5164.0
2003-04-30,CEU9092000001,Government: State Government,5160.0
2003-05-31,CEU9092000001,Government: State Government,5068.0
2003-06-30,CEU9092000001,Government: State Government,4817.0
2003-07-31,CEU9092000001,Government: State Government,4711.0
2003-08-31,CEU9092000001,Government: State Government,4721.0
2003-09-30,CEU9092000001,Government: State Government,4962.0
2003-10-31,CEU9092000001,Government: State Government,5121.0
2003-11-30,CEU9092000001,Government: State Government,5137.0
2003-12-31,CEU9092000001,Government: State Government,5084.0
2004-01-31,CEU9092000001,Government: State Government,4885.0
2004-02-29,CEU9092000001,Government: State Government,5076.0
2004-03-31,CEU9092000001,Government: State Government,5116.0
2004-04-30,CEU9092000001,Government: State Government,5118.0
2004-05-31,CEU9092000001,Government: State Government,5014.0
2004-06-30,CEU9092000001,Government: State Government,4773.0
2004-07-31,CEU9092000001,Government: State Government,4706.0
2004-08-31,CEU9092000001,Government: State Government,4712.0
2004-09-30,CEU9092000001,Government: State Government,4985.0
2004-10-31,CEU9092000001,Government: State Government,5136.0
2004-11-30,CEU9092000001,Government: State Government,5160.0
2004-12-31,CEU9092000001,Government: State Government,5102.0
2005-01-31,CEU9092000001,Government: State Government,4926.0
2005-02-28,CEU9092000001,Government: State Government,5125.0
2005-03-31,CEU9092000001,Government: State Government,5157.0
2005-04-30,CEU9092000001,Government: State Government,5166.0
2005-05-31,CEU9092000001,Government: State Government,5069.0
2005-06-30,CEU9092000001,Government: State Government,4822.0
2005-07-31,CEU9092000001,Government: State Government,4762.0
2005-08-31,CEU9092000001,Government: State Government,4767.0
2005-09-30,CEU9092000001,Government: State Government,5041.0
2005-10-31,CEU9092000001,Government: State Government,5175.0
2005-11-30,CEU9092000001,Government: State Government,5208.0
2005-12-31,CEU9092000001,Government: State Government,5160.0
2006-01-31,CEU9092000001,Government: State Government,4936.0
2006-02-28,CEU9092000001,Government: State Government,5166.0
2006-03-31,CEU9092000001,Government: State Government,5202.0
2006-04-30,CEU9092000001,Government: State Government,5204.0
2006-05-31,CEU9092000001,Government: State Government,5115.0
2006-06-30,CEU9092000001,Government: State Government,4860.0
2006-07-31,CEU9092000001,Government: State Government,4792.0
2006-08-31,CEU9092000001,Government: State Government,4809.0
2006-09-30,CEU9092000001,Government: State Government,5109.0
2006-10-31,CEU9092000001,Government: State Government,5238.0
2006-11-30,CEU9092000001,Government: State Government,5262.0
2006-12-31,CEU9092000001,Government: State Government,5201.0
2007-01-31,CEU9092000001,Government: State Government,4997.0
2007-02-28,CEU9092000001,Government: State Government,5233.0
2007-03-31,CEU9092000001,Government: State Government,5259.0
2007-04-30,CEU9092000001,Government: State Government,5259.0
2007-05-31,CEU9092000001,Government: State Government,5162.0
2007-06-30,CEU9092000001,Government: State Government,4918.0
