unique_id,ds,y,gen_forecast,system_load,week_day
BE,2016-09-21 00:00:00,38.45,47922.0,45449.0,2
BE,2016-09-21 01:00:00,32.59,45733.0,40910.0,2
BE,2016-09-21 02:00:00,27.83,45367.0,40548.0,2
BE,2016-09-21 03:00:00,24.13,44029.0,37562.0,2
BE,2016-09-21 04:00:00,24.09,43959.0,36323.0,2
BE,2016-09-21 05:00:00,27.2,45052.0,36688.0,2
BE,2016-09-21 06:00:00,36.97,47952.0,40119.0,2
BE,2016-09-21 07:00:00,48.19,49978.0,46361.0,2
BE,2016-09-21 08:00:00,49.71,51149.0,48917.0,2
BE,2016-09-21 09:00:00,49.69,51717.0,51363.0,2
BE,2016-09-21 10:00:00,49.04,51890.0,52652.0,2
BE,2016-09-21 11:00:00,48.36,52053.0,53202.0,2
BE,2016-09-21 12:00:00,44.96,51846.0,54473.0,2
BE,2016-09-21 13:00:00,43.5,51157.0,55192.0,2
BE,2016-09-21 14:00:00,43.52,51019.0,52843.0,2
BE,2016-09-21 15:00:00,43.07,50575.0,51600.0,2
BE,2016-09-21 16:00:00,42.14,50572.0,50308.0,2
BE,2016-09-21 17:00:00,42.94,50606.0,49163.0,2
BE,2016-09-21 18:00:00,45.0,50865.0,48741.0,2
BE,2016-09-21 19:00:00,48.75,52096.0,50910.0,2
BE,2016-09-21 20:00:00,48.69,52522.0,50470.0,2
BE,2016-09-21 21:00:00,46.22,51357.0,48849.0,2
BE,2016-09-21 22:00:00,44.0,50301.0,45308.0,2
BE,2016-09-21 23:00:00,41.0,50767.0,48556.0,2
BE,2016-09-22 00:00:00,38.82,49072.0,45804.0,3
BE,2016-09-22 01:00:00,33.65,47164.0,41106.0,3
BE,2016-09-22 02:00:00,27.55,46596.0,40818.0,3
BE,2016-09-22 03:00:00,24.26,45008.0,37639.0,3
BE,2016-09-22 04:00:00,24.24,45095.0,36437.0,3
BE,2016-09-22 05:00:00,27.16,45719.0,36933.0,3
BE,2016-09-22 06:00:00,40.04,48189.0,40532.0,3
BE,2016-09-22 07:00:00,46.01,50703.0,47094.0,3
BE,2016-09-22 08:00:00,49.21,51777.0,49839.0,3
BE,2016-09-22 09:00:00,49.41,52100.0,51727.0,3
BE,2016-09-22 10:00:00,43.89,51879.0,52943.0,3
BE,2016-09-22 11:00:00,45.15,51646.0,53332.0,3
BE,2016-09-22 12:00:00,42.93,51203.0,54212.0,3
BE,2016-09-22 13:00:00,43.87,50641.0,54460.0,3
BE,2016-09-22 14:00:00,46.87,50153.0,52473.0,3
BE,2016-09-22 15:00:00,43.6,50069.0,51288.0,3
BE,2016-09-22 16:00:00,43.0,49513.0,49972.0,3
BE,2016-09-22 17:00:00,43.3,50060.0,49143.0,3
BE,2016-09-22 18:00:00,45.15,51236.0,49078.0,3
BE,2016-09-22 19:00:00,49.06,52830.0,51006.0,3
BE,2016-09-22 20:00:00,49.09,52809.0,51127.0,3
BE,2016-09-22 21:00:00,43.25,51406.0,49104.0,3
BE,2016-09-22 22:00:00,40.3,50403.0,45613.0,3
BE,2016-09-22 23:00:00,38.58,50673.0,49048.0,3
BE,2016-09-23 00:00:00,40.73,49593.0,46326.0,4
BE,2016-09-23 01:00:00,32.45,47284.0,41430.0,4
BE,2016-09-23 02:00:00,31.13,46689.0,41079.0,4
BE,2016-09-23 03:00:00,25.96,45145.0,38445.0,4
BE,2016-09-23 04:00:00,25.62,44869.0,37075.0,4
BE,2016-09-23 05:00:00,31.35,45478.0,37779.0,4
BE,2016-09-23 06:00:00,42.27,48520.0,41334.0,4
BE,2016-09-23 07:00:00,49.0,51028.0,47841.0,4
BE,2016-09-23 08:00:00,50.44,52061.0,50547.0,4
BE,2016-09-23 09:00:00,49.77,52549.0,52007.0,4
BE,2016-09-23 10:00:00,50.45,52220.0,53105.0,4
BE,2016-09-23 11:00:00,48.25,52294.0,53299.0,4
BE,2016-09-23 12:00:00,43.05,51040.0,54081.0,4
BE,2016-09-23 13:00:00,42.09,50350.0,54305.0,4
BE,2016-09-23 14:00:00,41.8,50323.0,51814.0,4
BE,2016-09-23 15:00:00,40.69,49813.0,50844.0,4
BE,2016-09-23 16:00:00,40.79,49209.0,49402.0,4
BE,2016-09-23 17:00:00,41.44,50269.0,48022.0,4
BE,2016-09-23 18:00:00,44.3,50987.0,48187.0,4
BE,2016-09-23 19:00:00,47.06,53366.0,49785.0,4
BE,2016-09-23 20:00:00,49.22,53182.0,50510.0,4
BE,2016-09-23 21:00:00,43.54,51207.0,48505.0,4
BE,2016-09-23 22:00:00,44.0,49254.0,45196.0,4
BE,2016-09-23 23:00:00,42.41,48169.0,48886.0,4
BE,2016-09-24 00:00:00,41.47,45878.0,45980.0,5
BE,2016-09-24 01:00:00,34.58,43862.0,40550.0,5
BE,2016-09-24 02:00:00,35.66,41727.0,39795.0,5
BE,2016-09-24 03:00:00,27.88,38963.0,36751.0,5
BE,2016-09-24 04:00:00,24.65,37999.0,35209.0,5
BE,2016-09-24 05:00:00,24.59,38305.0,34605.0,5
BE,2016-09-24 06:00:00,27.87,39017.0,36187.0,5
BE,2016-09-24 07:00:00,31.15,41486.0,38530.0,5
BE,2016-09-24 08:00:00,34.78,42218.0,39522.0,5
BE,2016-09-24 09:00:00,36.89,43281.0,42341.0,5
BE,2016-09-24 10:00:00,37.45,43467.0,44250.0,5
BE,2016-09-24 11:00:00,36.07,43537.0,44754.0,5
BE,2016-09-24 12:00:00,34.48,43280.0,46680.0,5
BE,2016-09-24 13:00:00,26.43,42536.0,47988.0,5
BE,2016-09-24 14:00:00,24.4,41070.0,44373.0,5
BE,2016-09-24 15:00:00,24.93,40608.0,43331.0,5
BE,2016-09-24 16:00:00,28.01,40772.0,41915.0,5
BE,2016-09-24 17:00:00,34.58,41782.0,40881.0,5
BE,2016-09-24 18:00:00,38.08,44086.0,41988.0,5
BE,2016-09-24 19:00:00,42.63,45652.0,43812.0,5
BE,2016-09-24 20:00:00,40.99,46452.0,45593.0,5
BE,2016-09-24 21:00:00,34.53,44497.0,43836.0,5
BE,2016-09-24 22:00:00,31.15,43069.0,41737.0,5
BE,2016-09-24 23:00:00,27.77,43661.0,45915.0,5
BE,2016-09-25 00:00:00,24.58,40803.0,44217.0,6
BE,2016-09-25 01:00:00,22.51,38761.0,39138.0,6
BE,2016-09-25 02:00:00,20.55,38101.0,38691.0,6
BE,2016-09-25 03:00:00,17.84,37372.0,35097.0,6
BE,2016-09-25 04:00:00,17.7,37377.0,33254.0,6
BE,2016-09-25 05:00:00,19.68,37298.0,32480.0,6
BE,2016-09-25 06:00:00,20.09,37407.0,33386.0,6
BE,2016-09-25 07:00:00,21.47,37751.0,34750.0,6
BE,2016-09-25 08:00:00,22.45,38118.0,34908.0,6
BE,2016-09-25 09:00:00,22.95,38730.0,37170.0,6
BE,2016-09-25 10:00:00,21.76,39131.0,39478.0,6
BE,2016-09-25 11:00:00,23.73,39478.0,41003.0,6
BE,2016-09-25 12:00:00,23.77,40358.0,43549.0,6
BE,2016-09-25 13:00:00,23.72,39631.0,45252.0,6
BE,2016-09-25 14:00:00,15.48,38434.0,40797.0,6
BE,2016-09-25 15:00:00,15.02,37750.0,39435.0,6
BE,2016-09-25 16:00:00,19.76,38486.0,38216.0,6
BE,2016-09-25 17:00:00,26.55,39417.0,37272.0,6
BE,2016-09-25 18:00:00,35.09,41770.0,38850.0,6
BE,2016-09-25 19:00:00,40.95,43960.0,41719.0,6
BE,2016-09-25 20:00:00,48.2,45124.0,45186.0,6
BE,2016-09-25 21:00:00,40.72,44796.0,44080.0,6
BE,2016-09-25 22:00:00,43.0,44321.0,41645.0,6
BE,2016-09-25 23:00:00,39.89,44281.0,45418.0,6
BE,2016-09-26 00:00:00,37.77,43302.0,43313.0,0
BE,2016-09-26 01:00:00,33.9,42277.0,38725.0,0
BE,2016-09-26 02:00:00,30.63,41655.0,38454.0,0
BE,2016-09-26 03:00:00,26.05,40940.0,35391.0,0
BE,2016-09-26 04:00:00,28.34,40297.0,33955.0,0
BE,2016-09-26 05:00:00,31.38,41992.0,34864.0,0
BE,2016-09-26 06:00:00,41.3,45375.0,38987.0,0
BE,2016-09-26 07:00:00,46.53,48526.0,45991.0,0
BE,2016-09-26 08:00:00,49.0,50350.0,48911.0,0
BE,2016-09-26 09:00:00,46.84,49921.0,50560.0,0
BE,2016-09-26 10:00:00,46.69,50277.0,51813.0,0
BE,2016-09-26 11:00:00,51.08,50504.0,52350.0,0
BE,2016-09-26 12:00:00,49.55,50289.0,53196.0,0
BE,2016-09-26 13:00:00,50.0,49668.0,53856.0,0
BE,2016-09-26 14:00:00,46.93,49333.0,51631.0,0
BE,2016-09-26 15:00:00,44.87,49286.0,50794.0,0
BE,2016-09-26 16:00:00,46.15,49107.0,49526.0,0
BE,2016-09-26 17:00:00,44.83,49070.0,48134.0,0
BE,2016-09-26 18:00:00,49.55,49989.0,48537.0,0
BE,2016-09-26 19:00:00,54.12,51967.0,50860.0,0
BE,2016-09-26 20:00:00,51.23,51882.0,52395.0,0
BE,2016-09-26 21:00:00,45.08,49497.0,49243.0,0
BE,2016-09-26 22:00:00,44.4,48419.0,45972.0,0
BE,2016-09-26 23:00:00,42.01,48036.0,49281.0,0
BE,2016-09-27 00:00:00,34.03,45888.0,46960.0,1
BE,2016-09-27 01:00:00,30.74,43500.0,41423.0,1
BE,2016-09-27 02:00:00,29.75,42843.0,41471.0,1
BE,2016-09-27 03:00:00,28.73,41760.0,38171.0,1
BE,2016-09-27 04:00:00,27.84,41803.0,36678.0,1
BE,2016-09-27 05:00:00,29.41,42992.0,37243.0,1
BE,2016-09-27 06:00:00,42.7,46501.0,40651.0,1
BE,2016-09-27 07:00:00,49.0,49485.0,47604.0,1
BE,2016-09-27 08:00:00,50.0,50977.0,50007.0,1
BE,2016-09-27 09:00:00,47.69,51687.0,51574.0,1
BE,2016-09-27 10:00:00,46.59,51788.0,52507.0,1
BE,2016-09-27 11:00:00,46.33,51645.0,52885.0,1
BE,2016-09-27 12:00:00,42.2,51276.0,53818.0,1
BE,2016-09-27 13:00:00,42.79,51152.0,54345.0,1
BE,2016-09-27 14:00:00,42.37,50988.0,52348.0,1
BE,2016-09-27 15:00:00,42.39,50688.0,51240.0,1
BE,2016-09-27 16:00:00,43.52,50701.0,49882.0,1
BE,2016-09-27 17:00:00,43.91,50556.0,48539.0,1
BE,2016-09-27 18:00:00,45.67,51344.0,48512.0,1
BE,2016-09-27 19:00:00,49.08,52070.0,50661.0,1
BE,2016-09-27 20:00:00,47.7,52336.0,52485.0,1
BE,2016-09-27 21:00:00,45.73,51317.0,49143.0,1
BE,2016-09-27 22:00:00,41.24,49316.0,45636.0,1
BE,2016-09-27 23:00:00,38.72,49019.0,49076.0,1
BE,2016-09-28 00:00:00,38.54,45484.0,46219.0,2
BE,2016-09-28 01:00:00,30.0,44375.0,41407.0,2
BE,2016-09-28 02:00:00,32.61,44144.0,41139.0,2
BE,2016-09-28 03:00:00,29.08,42420.0,38014.0,2
BE,2016-09-28 04:00:00,26.0,41192.0,36663.0,2
BE,2016-09-28 05:00:00,32.07,43348.0,36992.0,2
BE,2016-09-28 06:00:00,39.9,45789.0,40406.0,2
BE,2016-09-28 07:00:00,46.43,48384.0,46879.0,2
BE,2016-09-28 08:00:00,48.26,49701.0,49340.0,2
BE,2016-09-28 09:00:00,49.72,49426.0,51250.0,2
BE,2016-09-28 10:00:00,48.69,49395.0,52614.0,2
BE,2016-09-28 11:00:00,48.0,49275.0,53047.0,2
BE,2016-09-28 12:00:00,46.88,48863.0,54323.0,2
BE,2016-09-28 13:00:00,46.23,48611.0,54986.0,2
BE,2016-09-28 14:00:00,45.0,48620.0,52523.0,2
BE,2016-09-28 15:00:00,44.06,48055.0,51507.0,2
BE,2016-09-28 16:00:00,44.26,48038.0,50060.0,2
BE,2016-09-28 17:00:00,47.16,48032.0,49006.0,2
BE,2016-09-28 18:00:00,47.76,49519.0,48695.0,2
BE,2016-09-28 19:00:00,51.53,50925.0,51041.0,2
BE,2016-09-28 20:00:00,50.74,51387.0,52818.0,2
BE,2016-09-28 21:00:00,48.52,49760.0,49401.0,2
BE,2016-09-28 22:00:00,45.35,48648.0,45843.0,2
BE,2016-09-28 23:00:00,40.19,47968.0,49209.0,2
BE,2016-09-29 00:00:00,39.32,47029.0,46767.0,3
BE,2016-09-29 01:00:00,35.35,43924.0,41615.0,3
BE,2016-09-29 02:00:00,26.2,42566.0,41324.0,3
BE,2016-09-29 03:00:00,14.57,41831.0,38063.0,3
BE,2016-09-29 04:00:00,14.15,41310.0,36834.0,3
BE,2016-09-29 05:00:00,22.17,42044.0,37370.0,3
BE,2016-09-29 06:00:00,37.16,45518.0,40796.0,3
BE,2016-09-29 07:00:00,47.11,49375.0,47834.0,3
BE,2016-09-29 08:00:00,49.19,50401.0,50536.0,3
BE,2016-09-29 09:00:00,49.95,50800.0,51619.0,3
BE,2016-09-29 10:00:00,55.27,49866.0,52847.0,3
BE,2016-09-29 11:00:00,44.3,49563.0,53338.0,3
BE,2016-09-29 12:00:00,35.65,48984.0,54203.0,3
BE,2016-09-29 13:00:00,37.44,48881.0,54595.0,3
BE,2016-09-29 14:00:00,41.71,48235.0,52465.0,3
BE,2016-09-29 15:00:00,44.0,48097.0,51570.0,3
BE,2016-09-29 16:00:00,43.86,48905.0,50198.0,3
BE,2016-09-29 17:00:00,45.18,49312.0,49098.0,3
BE,2016-09-29 18:00:00,48.24,49959.0,49224.0,3
BE,2016-09-29 19:00:00,55.23,51030.0,51447.0,3
BE,2016-09-29 20:00:00,52.74,51929.0,53185.0,3
BE,2016-09-29 21:00:00,48.97,50540.0,49627.0,3
BE,2016-09-29 22:00:00,49.78,48771.0,46115.0,3
BE,2016-09-29 23:00:00,44.81,48365.0,49669.0,3
BE,2016-09-30 00:00:00,28.0,44615.0,47068.0,4
BE,2016-09-30 01:00:00,25.7,41352.0,41808.0,4
BE,2016-09-30 02:00:00,24.71,40782.0,41539.0,4
BE,2016-09-30 03:00:00,23.09,40078.0,38626.0,4
BE,2016-09-30 04:00:00,24.02,40271.0,37149.0,4
BE,2016-09-30 05:00:00,30.72,41334.0,37754.0,4
BE,2016-09-30 06:00:00,42.7,44687.0,41334.0,4
BE,2016-09-30 07:00:00,49.66,47686.0,48136.0,4
BE,2016-09-30 08:00:00,50.09,47989.0,50833.0,4
BE,2016-09-30 09:00:00,54.53,48729.0,51830.0,4
BE,2016-09-30 10:00:00,48.54,48376.0,52829.0,4
BE,2016-09-30 11:00:00,47.62,48271.0,53278.0,4
BE,2016-09-30 12:00:00,48.14,47065.0,53986.0,4
BE,2016-09-30 13:00:00,44.2,47012.0,54444.0,4
BE,2016-09-30 14:00:00,46.17,46686.0,51722.0,4
BE,2016-09-30 15:00:00,44.12,46639.0,50719.0,4
BE,2016-09-30 16:00:00,45.8,46554.0,49393.0,4
BE,2016-09-30 17:00:00,48.0,47729.0,47972.0,4
BE,2016-09-30 18:00:00,48.41,48668.0,48116.0,4
BE,2016-09-30 19:00:00,52.85,50117.0,49801.0,4
BE,2016-09-30 20:00:00,49.33,49479.0,52059.0,4
BE,2016-09-30 21:00:00,48.16,49309.0,48752.0,4
BE,2016-09-30 22:00:00,47.2,47784.0,45632.0,4
BE,2016-09-30 23:00:00,42.52,47191.0,49350.0,4
BE,2016-10-01 00:00:00,43.2,46666.0,46630.0,5
BE,2016-10-01 01:00:00,34.09,43293.0,40814.0,5
BE,2016-10-01 02:00:00,34.47,42421.0,40163.0,5
BE,2016-10-01 03:00:00,26.0,40327.0,37071.0,5
BE,2016-10-01 04:00:00,29.82,40086.0,35328.0,5
BE,2016-10-01 05:00:00,26.46,40436.0,34586.0,5
BE,2016-10-01 06:00:00,28.63,41051.0,36163.0,5
BE,2016-10-01 07:00:00,39.53,42787.0,38676.0,5
BE,2016-10-01 08:00:00,38.59,43551.0,39745.0,5
BE,2016-10-01 09:00:00,47.29,45711.0,42316.0,5
BE,2016-10-01 10:00:00,42.74,45498.0,44252.0,5
BE,2016-10-01 11:00:00,38.6,45350.0,44847.0,5
BE,2016-10-01 12:00:00,32.81,44919.0,46731.0,5
BE,2016-10-01 13:00:00,29.4,43271.0,48003.0,5
BE,2016-10-01 14:00:00,29.15,42371.0,44251.0,5
BE,2016-10-01 15:00:00,29.18,41695.0,42931.0,5
BE,2016-10-01 16:00:00,29.44,41720.0,41588.0,5
BE,2016-10-01 17:00:00,34.63,42711.0,40428.0,5
BE,2016-10-01 18:00:00,39.93,44311.0,41388.0,5
BE,2016-10-01 19:00:00,45.03,46386.0,43419.0,5
BE,2016-10-01 20:00:00,45.61,47534.0,46857.0,5
BE,2016-10-01 21:00:00,43.88,46549.0,43845.0,5
BE,2016-10-01 22:00:00,44.35,45979.0,41735.0,5
BE,2016-10-01 23:00:00,27.67,45471.0,46003.0,5
BE,2016-10-02 00:00:00,32.68,42527.0,44478.0,6
BE,2016-10-02 01:00:00,31.23,40538.0,39241.0,6
BE,2016-10-02 02:00:00,26.28,39366.0,38478.0,6
BE,2016-10-02 03:00:00,25.13,37881.0,35294.0,6
BE,2016-10-02 04:00:00,24.9,38666.0,33374.0,6
BE,2016-10-02 05:00:00,25.03,38262.0,32608.0,6
BE,2016-10-02 06:00:00,25.43,38608.0,33477.0,6
BE,2016-10-02 07:00:00,26.09,38996.0,35018.0,6
BE,2016-10-02 08:00:00,29.7,39193.0,35482.0,6
BE,2016-10-02 09:00:00,30.99,40244.0,37743.0,6
BE,2016-10-02 10:00:00,29.88,40851.0,40098.0,6
BE,2016-10-02 11:00:00,32.38,41019.0,41491.0,6
BE,2016-10-02 12:00:00,33.2,40894.0,44065.0,6
BE,2016-10-02 13:00:00,26.64,40253.0,45434.0,6
BE,2016-10-02 14:00:00,25.01,39382.0,40839.0,6
BE,2016-10-02 15:00:00,24.65,39232.0,38901.0,6
BE,2016-10-02 16:00:00,25.06,39478.0,37584.0,6
BE,2016-10-02 17:00:00,31.65,40443.0,36883.0,6
BE,2016-10-02 18:00:00,41.22,42409.0,38196.0,6
BE,2016-10-02 19:00:00,49.35,46046.0,41538.0,6
BE,2016-10-02 20:00:00,48.4,47103.0,46450.0,6
BE,2016-10-02 21:00:00,40.13,46203.0,44114.0,6
BE,2016-10-02 22:00:00,40.27,45902.0,41805.0,6
BE,2016-10-02 23:00:00,37.59,44803.0,45803.0,6
BE,2016-10-03 00:00:00,30.81,43807.0,44200.0,0
BE,2016-10-03 01:00:00,26.11,40950.0,39559.0,0
BE,2016-10-03 02:00:00,25.09,40584.0,39233.0,0
BE,2016-10-03 03:00:00,24.54,40266.0,36482.0,0
BE,2016-10-03 04:00:00,24.59,40042.0,35054.0,0
BE,2016-10-03 05:00:00,25.78,40826.0,36380.0,0
BE,2016-10-03 06:00:00,36.12,43171.0,40281.0,0
BE,2016-10-03 07:00:00,52.23,47346.0,47793.0,0
BE,2016-10-03 08:00:00,53.49,49008.0,51184.0,0
BE,2016-10-03 09:00:00,53.39,49929.0,52561.0,0
BE,2016-10-03 10:00:00,52.75,49035.0,53310.0,0
BE,2016-10-03 11:00:00,51.16,49029.0,53303.0,0
BE,2016-10-03 12:00:00,50.94,48986.0,53946.0,0
BE,2016-10-03 13:00:00,50.07,49138.0,54208.0,0
BE,2016-10-03 14:00:00,49.89,48320.0,51830.0,0
BE,2016-10-03 15:00:00,50.79,47344.0,50543.0,0
BE,2016-10-03 16:00:00,44.95,47208.0,49281.0,0
BE,2016-10-03 17:00:00,48.0,47332.0,47777.0,0
BE,2016-10-03 18:00:00,51.66,47935.0,48152.0,0
BE,2016-10-03 19:00:00,73.0,51199.0,50969.0,0
BE,2016-10-03 20:00:00,56.65,51589.0,53679.0,0
BE,2016-10-03 21:00:00,49.17,49175.0,49347.0,0
BE,2016-10-03 22:00:00,47.44,47551.0,46131.0,0
BE,2016-10-03 23:00:00,45.0,47249.0,49561.0,0
BE,2016-10-04 00:00:00,28.58,45096.0,47425.0,1
BE,2016-10-04 01:00:00,26.11,43027.0,42440.0,1
BE,2016-10-04 02:00:00,24.36,43353.0,42512.0,1
BE,2016-10-04 03:00:00,22.29,43041.0,39231.0,1
BE,2016-10-04 04:00:00,23.25,42016.0,37919.0,1
BE,2016-10-04 05:00:00,25.54,42303.0,38538.0,1
BE,2016-10-04 06:00:00,44.48,46436.0,41906.0,1
BE,2016-10-04 07:00:00,55.17,49485.0,49219.0,1
BE,2016-10-04 08:00:00,53.52,51070.0,52204.0,1
BE,2016-10-04 09:00:00,52.2,51220.0,53410.0,1
BE,2016-10-04 10:00:00,51.52,50468.0,54082.0,1
BE,2016-10-04 11:00:00,51.08,49681.0,54222.0,1
BE,2016-10-04 12:00:00,47.04,48413.0,54786.0,1
BE,2016-10-04 13:00:00,39.5,47917.0,54910.0,1
BE,2016-10-04 14:00:00,31.99,47552.0,52782.0,1
BE,2016-10-04 15:00:00,37.41,47114.0,51384.0,1
BE,2016-10-04 16:00:00,39.28,47368.0,50124.0,1
BE,2016-10-04 17:00:00,44.16,47770.0,48717.0,1
BE,2016-10-04 18:00:00,51.28,48495.0,48841.0,1
BE,2016-10-04 19:00:00,53.04,50788.0,51337.0,1
BE,2016-10-04 20:00:00,49.95,50597.0,54168.0,1
BE,2016-10-04 21:00:00,46.66,48555.0,49770.0,1
BE,2016-10-04 22:00:00,41.79,46903.0,46476.0,1
BE,2016-10-04 23:00:00,33.43,46448.0,49849.0,1
BE,2016-10-05 00:00:00,25.06,43695.0,47298.0,2
BE,2016-10-05 01:00:00,23.67,42092.0,42533.0,2
BE,2016-10-05 02:00:00,22.45,42365.0,42631.0,2
BE,2016-10-05 03:00:00,22.23,41438.0,39248.0,2
BE,2016-10-05 04:00:00,22.71,41387.0,37907.0,2
BE,2016-10-05 05:00:00,24.3,42269.0,38379.0,2
BE,2016-10-05 06:00:00,31.17,44480.0,41814.0,2
BE,2016-10-05 07:00:00,48.53,48456.0,48811.0,2
BE,2016-10-05 08:00:00,61.15,49928.0,52133.0,2
BE,2016-10-05 09:00:00,57.65,49750.0,53529.0,2
BE,2016-10-05 10:00:00,54.68,49006.0,54367.0,2
BE,2016-10-05 11:00:00,27.51,48194.0,54455.0,2
BE,2016-10-05 12:00:00,30.79,47614.0,55212.0,2
BE,2016-10-05 13:00:00,30.35,46684.0,55582.0,2
BE,2016-10-05 14:00:00,28.8,46388.0,52930.0,2
BE,2016-10-05 15:00:00,28.18,45566.0,51412.0,2
BE,2016-10-05 16:00:00,29.99,45907.0,50177.0,2
BE,2016-10-05 17:00:00,35.0,46205.0,48960.0,2
BE,2016-10-05 18:00:00,47.91,47884.0,48845.0,2
BE,2016-10-05 19:00:00,55.32,50467.0,51656.0,2
BE,2016-10-05 20:00:00,52.84,50868.0,54496.0,2
BE,2016-10-05 21:00:00,47.56,48580.0,50443.0,2
BE,2016-10-05 22:00:00,40.42,46368.0,47026.0,2
BE,2016-10-05 23:00:00,34.27,45419.0,50280.0,2
BE,2016-10-06 00:00:00,34.75,43088.0,48206.0,3
BE,2016-10-06 01:00:00,31.6,41614.0,43034.0,3
BE,2016-10-06 02:00:00,26.72,41487.0,43035.0,3
BE,2016-10-06 03:00:00,28.42,39896.0,39579.0,3
BE,2016-10-06 04:00:00,21.49,39816.0,38186.0,3
BE,2016-10-06 05:00:00,28.0,40259.0,38902.0,3
BE,2016-10-06 06:00:00,46.95,44280.0,42458.0,3
BE,2016-10-06 07:00:00,59.33,46998.0,49947.0,3
BE,2016-10-06 08:00:00,57.26,48455.0,53431.0,3
BE,2016-10-06 09:00:00,58.21,48672.0,54336.0,3
BE,2016-10-06 10:00:00,56.14,47819.0,55270.0,3
BE,2016-10-06 11:00:00,53.21,47227.0,55262.0,3
BE,2016-10-06 12:00:00,51.95,46417.0,55902.0,3
BE,2016-10-06 13:00:00,51.59,46780.0,55858.0,3
BE,2016-10-06 14:00:00,51.0,46526.0,53349.0,3
BE,2016-10-06 15:00:00,49.58,46525.0,51814.0,3
BE,2016-10-06 16:00:00,49.83,46824.0,50388.0,3
BE,2016-10-06 17:00:00,44.0,45936.0,49208.0,3
BE,2016-10-06 18:00:00,46.6,46607.0,49668.0,3
BE,2016-10-06 19:00:00,61.19,47733.0,52745.0,3
BE,2016-10-06 20:00:00,58.71,48085.0,55874.0,3
BE,2016-10-06 21:00:00,40.84,46516.0,51576.0,3
BE,2016-10-06 22:00:00,38.89,45061.0,48236.0,3
BE,2016-10-06 23:00:00,35.06,45127.0,51593.0,3
BE,2016-10-07 00:00:00,56.09,43913.0,49360.0,4
BE,2016-10-07 01:00:00,33.09,42422.0,44636.0,4
BE,2016-10-07 02:00:00,31.18,42293.0,44339.0,4
BE,2016-10-07 03:00:00,27.94,41114.0,41382.0,4
BE,2016-10-07 04:00:00,27.96,40641.0,39827.0,4
BE,2016-10-07 05:00:00,36.14,41445.0,40610.0,4
BE,2016-10-07 06:00:00,64.92,45322.0,44443.0,4
BE,2016-10-07 07:00:00,77.04,49755.0,51640.0,4
BE,2016-10-07 08:00:00,76.53,51046.0,55409.0,4
BE,2016-10-07 09:00:00,74.51,51392.0,55948.0,4
BE,2016-10-07 10:00:00,77.36,50973.0,56232.0,4
BE,2016-10-07 11:00:00,77.36,49635.0,55892.0,4
BE,2016-10-07 12:00:00,71.52,48467.0,56208.0,4
BE,2016-10-07 13:00:00,68.35,47527.0,56078.0,4
BE,2016-10-07 14:00:00,68.72,47274.0,52727.0,4
BE,2016-10-07 15:00:00,63.16,47089.0,51226.0,4
BE,2016-10-07 16:00:00,52.33,46639.0,49592.0,4
BE,2016-10-07 17:00:00,56.17,47561.0,48149.0,4
BE,2016-10-07 18:00:00,63.96,48098.0,48851.0,4
BE,2016-10-07 19:00:00,67.54,50598.0,51427.0,4
BE,2016-10-07 20:00:00,59.15,49116.0,54731.0,4
BE,2016-10-07 21:00:00,54.83,47563.0,50852.0,4
BE,2016-10-07 22:00:00,53.33,46398.0,47565.0,4
BE,2016-10-07 23:00:00,53.93,45530.0,51173.0,4
BE,2016-10-08 00:00:00,50.19,43539.0,48655.0,5
BE,2016-10-08 01:00:00,42.02,41443.0,43823.0,5
BE,2016-10-08 02:00:00,38.12,41040.0,43569.0,5
BE,2016-10-08 03:00:00,36.0,40778.0,40196.0,5
BE,2016-10-08 04:00:00,29.99,40579.0,38389.0,5
BE,2016-10-08 05:00:00,36.25,40357.0,37932.0,5
BE,2016-10-08 06:00:00,39.25,41060.0,39505.0,5
BE,2016-10-08 07:00:00,43.26,42309.0,42317.0,5
BE,2016-10-08 08:00:00,44.15,43512.0,44411.0,5
BE,2016-10-08 09:00:00,47.7,45033.0,46704.0,5
BE,2016-10-08 10:00:00,46.46,46032.0,47899.0,5
BE,2016-10-08 11:00:00,44.13,44794.0,47997.0,5
BE,2016-10-08 12:00:00,40.42,43989.0,49459.0,5
BE,2016-10-08 13:00:00,37.06,42991.0,50342.0,5
BE,2016-10-08 14:00:00,34.42,41449.0,45787.0,5
BE,2016-10-08 15:00:00,36.47,41856.0,44068.0,5
BE,2016-10-08 16:00:00,37.25,42147.0,42496.0,5
BE,2016-10-08 17:00:00,42.69,41860.0,41488.0,5
BE,2016-10-08 18:00:00,46.0,42868.0,42962.0,5
BE,2016-10-08 19:00:00,52.75,45756.0,45983.0,5
BE,2016-10-08 20:00:00,51.5,46204.0,50340.0,5
BE,2016-10-08 21:00:00,45.89,45282.0,46692.0,5
BE,2016-10-08 22:00:00,45.36,44278.0,44525.0,5
BE,2016-10-08 23:00:00,41.89,43780.0,48803.0,5
BE,2016-10-09 00:00:00,36.0,43244.0,47445.0,6
BE,2016-10-09 01:00:00,34.31,41684.0,42886.0,6
BE,2016-10-09 02:00:00,32.58,41373.0,42569.0,6
BE,2016-10-09 03:00:00,29.27,40020.0,38918.0,6
